fact_id,date_id,state_id,total_tests,positive_tests,positivity_rate,vaccination_coverage_pct,booster_coverage_pct,hospital_beds,doctors,phc_count,chc_count,icu_utilization_pct,bed_occupancy_pct,reporting_compliance_pct,turnaround_time_days,reporting_rate_pct
1073,34,17,842,1734.5,15.54,66.1,36.4,306,67,6,2,36.6,95.9,78.8,0.6,76
1074,34,18,1030,160,15.61,53.9,28.4,282,71,16,5,37.7,54.1,77.9,0.7,71.4
1075,34,19,51228,8380,16.36,65.7,44.3,6781,2340,298,123,35.4,48.6,73.5,2.3,94.9
1076,34,20,20226,3518,17.4,49,30.7,5967,2004,127,29,38.8,43.7,89.2,1.9,72.5
1077,34,21,79106,5458,6.9,90.3,41.1,16090,2220,184,212,58.6,64.9,60.7,2,90.5
1078,34,22,668,31,4.64,55.6,31,118,15,4,0,31.2,43.2,86,1.7,79.9
1079,34,23,54962,5360,9.75,96.4,34.2,6770,4874,230,132,33,95.5,93.5,3.8,84.1
1080,34,24,32849,5540,16.87,80.1,53.7,7472,2745,91,72,84.3,65.4,95.4,1.7,88.7
1081,34,25,2044,102,5.01,45.9,31.8,1094,143,15,7,83.5,83.6,68.4,4.2,55.2
1082,34,26,156542,17304,11.05,86.8,51.6,25077,11684,1619,576,44.1,39.1,60.6,1.9,65.4
1083,34,27,13628,503,3.7,67.3,20.7,1600,1159,139,14,48.3,69.8,94,2.2,93.8
1084,34,28,47539,5807,12.22,73.5,42.4,10932,7032,211,151,54.2,69.2,86.3,3.5,75.7
1085,34,29,30382,3441,11.33,70.1,31.4,9777,1366,210,79,49.5,95.9,73.6,1.5,99.4
1086,34,30,12306,1696,13.78,93.2,39.5,3304,526,40,7,50.5,97,86.8,4.4,60.7
1087,34,31,176,13,7.46,81,30.1,45,22,2,0,50.8,53.9,72.9,2.8,81.9
1088,34,32,1193,25,2.12,53,17.2,144,117,6,1,95.4,56.7,86.9,3.5,59.5
1089,35,1,57536,8272,14.38,84.2,45.2,12899,3371,143,92,68.3,91.9,94.6,2.6,79.6
1090,35,2,1595,245,15.4,74.9,24.9,238,141,9,3,31.8,43.4,80.1,3.2,89.3
1091,35,3,14754,1734.5,10.06,86.1,39,9730,753,243,97,33.2,68.1,72.7,1.9,66.6
1092,35,4,77433,2353,3.04,47,22,30214,4854,713,179,66.3,77.6,73.2,1.8,92.9
1093,35,5,21837,2854,13.07,70.6,29.9,3128,1667,179,71,45.2,61.7,87,3,98.3
1094,35,6,1540,43,2.82,84.1,40.6,396,34,10,1,35.7,43.3,98.6,2.5,78.9
1095,35,7,53510,3173,5.93,89.7,55.1,8593,3920,222,78,47.7,55.7,80.1,2.7,66.8
1096,35,8,32623,2701,8.28,50,26.1,5884,1413,132,65,69.2,66.5,70.9,4.9,81.5
1097,35,9,8498,830,9.77,51.2,18.2,1620,273,26,12,55.7,63.8,67.7,1.8,68.9
1098,35,10,27037,1604,5.93,66.2,35.1,5551,2363,120,99,35,60.1,77.9,4.6,93.6
1099,35,11,39460,1467,3.72,91.8,61.1,19590,3246,416,178,91.2,50.5,82,4.2,55.7
1100,35,12,41189,6259,15.2,65.3,27,5531,1921,208,94,92.5,92.9,98.8,4.8,59.3
1101,35,13,71505,11850,16.57,75.5,28.2,10656,4702,349,52,58.9,62.9,87.7,4.6,60.6
1102,35,14,123403,20347,16.49,56.3,26,19439,5437,884,86,47.6,61.5,97.8,1.1,68.3
1103,35,15,2917,389,13.35,90.2,37.3,678,159,24,7,49.6,73.6,97.4,4.7,93.5
1104,35,16,1838,168,9.19,61.5,18.6,725,254,15,9,65.9,84.4,60.8,2.6,67.6
1105,35,17,895,135,15.16,57.6,36.2,326,46,5,2,38.7,91.9,86.7,3.6,89
1106,35,18,1162,160,13.83,56.4,36.5,355,177,12,3,60.8,71.3,60.9,1.2,89.8
1107,35,19,37425,4056,10.84,69.4,47.9,9031,3804,197,61,43,37.9,84,2.8,77.1
1108,35,20,20618,1756,8.52,81.5,33.9,2622,1767,155,49,67.3,40.8,83.1,3.3,90.5
1109,35,21,91154,11883,13.04,69.7,30.2,10733,2900,639,151,88.6,37.3,73.3,1.8,75.5
1110,35,22,662,96,14.56,66.2,40.3,58,40,3,1,63.5,94.9,90.4,3.7,98.1
1111,35,23,36624,3255,8.89,80.7,29.4,13417,3438,311,82,87.3,51.2,80.3,2.3,81.5
1112,35,24,47048,6649,14.13,67.6,35,6299,3492,184,76,35.7,56,94.4,3.4,58.4
1113,35,25,4010,563,14.05,71.7,44.8,807,206,9,2,32.4,64,89.6,1.2,97.1
1114,35,26,270758,42112,15.55,46.6,25.1,67558,8370,1541,664,57.4,76.3,98.8,1,56.1
1115,35,27,23839,1734.5,8.25,71.1,19.2,3238,1148,43,26,58.8,65.6,64.3,1.7,76.4
1116,35,28,112421,2838,2.53,80.9,37.9,26708,5372,749,112,38.5,58.6,73.8,1.5,68.6
1117,35,29,26808,2101,7.84,54.2,36.1,3701,1453,180,39,77,39,72.1,4.9,84.1
1118,35,30,7850,478,6.09,92.4,57.1,3480,1075,34,23,84.1,54.6,99.4,4.4,74
1119,35,31,358,49,13.76,61.9,31.8,80,26,0,0,80.9,75.6,92.8,3.7,83.7
1120,35,32,1603,134,8.4,74.6,38.8,289,53,7,2,46.3,36.3,80.1,1.5,76.3
1121,36,1,44386,2079,4.68,69.7,24.3,4447,2234,375,40,82.1,44.9,96.1,2.6,81.6
1122,36,2,1268,96,7.64,90.9,61.4,315,114,8,3,36.1,85.4,97.9,2,82.4
1123,36,3,23649,2741,11.59,73.4,30.4,7968,1274,226,95,49.9,96.8,80.5,1.9,92.8
1124,36,4,106743,8076,7.57,85.9,53.5,15938,2979,682,257,96,72.6,78.8,0.9,69.1
1125,36,5,28970,2740,9.46,89.6,29.4,3981,2146,211,36,48,88.8,60.8,4.3,89.5
1126,36,6,1226,144,11.76,98.6,54.5,240,71,9,3,97.8,79.9,90,2.4,66.1
1127,36,7,82179,2572,3.13,54,32.2,6512,3249,559,208,83.9,82.4,93.9,4.1,60.2
1128,36,8,12843,1737,13.53,92.2,49.7,5866,2046,178,44,64.5,94,78.6,0.6,66.1
1129,36,9,4905,416,8.48,45.9,23.1,1065,154,37,7,74.4,77.3,77.2,3.5,75.4
1130,36,10,32610,1029,3.16,72.8,33.3,5741,1693,114,115,78,39.4,88.6,4.2,78.7
1131,36,11,64684,8558,13.23,93.5,58.6,11779,1524,282,101,71.2,84.1,64.6,2.6,68.8
1132,36,12,36595,3278,8.96,66.4,23.8,3557,3159,98,21,35,94.7,66.5,3.9,57.2
1133,36,13,97019,11955,12.32,57.9,30.5,23267,6777,306,79,73.5,80.3,88.7,2.9,94.6
1134,36,14,119105,9438,7.92,47.2,18,11449,3507,825,270,63.4,93.7,85.6,1.3,84.7
1135,36,15,2553,326,12.79,60.8,32.5,842,176,10,3,91.5,95.3,69.7,1.1,97.4
1136,36,16,3584,363,10.14,52.2,24.7,381,240,17,3,43.6,57.6,86.6,1,99.2
1137,36,17,935,49,5.25,58.3,26.6,357,71,6,0,48.2,36.7,92.9,5,88.2
1138,36,18,2285,277,12.12,91.3,43.1,539,57,11,3,63.2,56.9,61.7,2.4,99.1
1139,36,19,45222,7714,17.06,84.3,33.1,6893,2037,263,47,44.7,43.6,80.1,2,75.1
1140,36,20,34920,5046,14.45,51.4,35.8,3251,2556,212,40,77,95.8,74.7,2.4,60.4
1141,36,21,64496,2863,4.44,90,32.9,4897.5,2683,165,103,77.9,93.6,80.1,2.8,58.7
1142,36,22,788,74,9.42,52.3,19.9,172,21,1,1,79.7,75.4,98.4,1.6,77.2
1143,36,23,51176,3089,6.04,94.7,33.6,14105,3327,360,115,73.6,64.8,95.3,3.6,59.2
1144,36,24,18132,892,4.92,97.2,60.6,5720,1596,200,40,73.4,85.2,64.1,4.2,94.2
1145,36,25,3735,86,2.31,87.7,57.3,533,131,11,11,30.3,74.9,77.1,1.9,98.7
1146,36,26,221337,19750,8.92,76.2,28.9,63506,15846,1123,167,77.9,57.2,89,1.1,71.3
1147,36,27,12127,799,6.59,90.1,29.9,4897.5,1048,132,13,88.1,86,82.9,1,90
1148,36,28,52502,6981,13.3,52.6,22.4,20367,4306,616,71,39.5,53.6,82.3,3.7,85.7
1149,36,29,30241,2789,9.23,45.1,27.1,3091,728,85,58,56.9,72.7,94.1,2.1,57.9
1150,36,30,6838,333,4.87,73.7,50.3,4039,876,92,27,64.7,46.6,88,4.6,64
1151,36,31,297,14,4.85,94.2,59.6,52,18,2,0,30.3,54.2,61.4,3.7,67.5
1152,36,32,807,36,4.48,71.1,19.8,345,110,6,0,42.3,59.4,75.6,0.6,63.4
